id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
8121200820,20140522T000000,475000,3,2.25,1820,8008,1,0,0,3,8,1240,580,1981,0,98052,47.7206,-122.11,2030,8750
5145100460,20140924T000000,469500,4,2.5,2090,7241,1,0,0,4,7,1140,950,2001,0,98034,47.726,-122.221,1510,7402
6300000287,20140609T000000,410000,3,1,1410,5060,1,0,0,4,7,910,500,1956,0,98133,47.7073,-122.34,1130,5693
4046500160,20140729T000000,441000,3,2,1720,15000,1,0,0,3,9,1720,0,2011,0,98014,47.6927,-121.92,1900,15337
6648000050,20140624T000000,360000,3,1.75,1500,7200,1,0,0,3,7,1500,0,1957,0,98133,47.7748,-122.337,1650,7392
7504000290,20140522T000000,635700,4,2.5,3240,13978,1,0,0,3,9,1860,1380,1977,0,98074,47.6298,-122.057,3150,12767
1139000072,20150403T000000,325000,2,1.5,1180,834,3,0,0,3,8,1180,0,2009,0,98133,47.7074,-122.356,1180,1207
7977201240,20150311T000000,1010000,4,3.5,3500,4080,2,0,2,3,9,2590,910,2004,0,98115,47.6834,-122.292,2430,5100
4024100951,20150105T000000,420000,7,3,2940,8624,1,0,0,3,8,1690,1250,1977,0,98155,47.7555,-122.307,1850,8031
2804100095,20140516T000000,724800,3,2,2050,3933,1,0,0,3,8,1180,870,1926,2001,98112,47.6436,-122.303,1940,4000
4335000030,20140625T000000,440000,3,1.75,2030,17100,1,0,0,4,7,2030,0,1953,0,98166,47.451,-122.365,1950,14400
789000550,20150413T000000,415000,3,1.75,1480,2200,2,0,0,3,7,1480,0,1995,0,98103,47.6969,-122.35,1360,2190
2473000720,20140717T000000,380000,4,2.25,1860,7980,1,0,0,4,8,1860,0,1966,0,98058,47.4524,-122.15,1860,8814
1724079048,20141208T000000,475000,3,2.5,2680,87117,1,0,0,3,7,1340,1340,1989,0,98024,47.5646,-121.935,2580,87117
3878900464,20150504T000000,229500,2,1.75,1870,6625,1,0,0,3,7,960,910,1948,0,98178,47.5071,-122.249,1680,6000
3834000004,20150302T000000,350000,2,1.5,1150,7552,1,0,1,3,7,1150,0,1944,0,98125,47.7298,-122.286,1910,8145
2826049091,20140929T000000,259950,2,1,790,8100,1,0,0,3,6,790,0,1947,0,98125,47.7159,-122.305,1420,8100
6381500720,20141117T000000,395000,4,2,2240,7085,1.5,0,0,3,7,2240,0,1944,1992,98125,47.7309,-122.305,1440,7085
7852190320,20150313T000000,555000,4,2.5,2870,6776,2,0,0,3,8,2870,0,2004,0,98065,47.539,-121.878,2770,6658
5104511040,20150220T000000,380000,4,2.5,2000,6921,2,0,0,3,8,2000,0,2003,0,98038,47.3559,-122.014,2430,6339
5100402310,20141212T000000,425000,2,1,1280,5026,1,0,2,4,8,1020,260,1951,0,98115,47.6938,-122.312,1540,6380
2028700575,20141113T000000,550000,3,2,1390,2688,1.5,0,0,5,7,1390,0,1915,0,98117,47.6783,-122.366,1440,2900
1232000810,20140912T000000,340000,3,2.5,1400,4800,1,0,0,3,7,1200,200,1921,0,98117,47.6865,-122.379,1440,3840
7518500855,20150504T000000,658600,4,2,1400,4690,1.5,0,0,4,7,1400,0,1945,0,98117,47.6826,-122.378,1400,4690
3300701170,20140620T000000,395000,3,1,1500,4000,1,0,0,3,6,900,600,1925,0,98117,47.6921,-122.38,950,4000
868001790,20150316T000000,1300000,3,1,2040,7936,1,0,3,5,8,1680,360,1940,0,98177,47.7028,-122.385,2300,10080
339350070,20150318T000000,566000,3,2.5,2090,6294,2,0,0,3,9,2090,0,2004,0,98052,47.686,-122.095,2520,5735
104550580,20140520T000000,260000,4,2.5,1990,6671,2,0,0,3,7,1990,0,1989,0,98023,47.3078,-122.358,1862,6566
5652600185,20140502T000000,750000,3,1.75,2240,10578,2,0,0,5,8,1550,690,1923,0,98115,47.6954,-122.292,1570,10578
3211230080,20140728T000000,424000,3,2.5,2200,34680,2,0,0,3,9,2200,0,1985,0,98092,47.3139,-122.116,2560,35840
9122500080,20150428T000000,275000,5,2,2260,11970,1,0,0,4,7,1250,1010,1962,0,98031,47.3896,-122.218,1950,11970
2423029009,20140617T000000,465000,2,2,1494,19271,2,1,4,3,7,1494,0,1943,1997,98070,47.4728,-122.497,1494,43583
8562000010,20150501T000000,244500,3,1.75,1210,8864,1,0,0,3,7,1210,0,1985,0,98042,47.3639,-122.08,1510,8062
2589300065,20140916T000000,329900,3,1.75,1670,5209,1.5,0,0,5,7,1670,0,1908,0,98118,47.5362,-122.271,1990,4960
5016002180,20140708T000000,780000,2,2.5,2560,2500,2,0,0,5,8,1690,870,1901,0,98112,47.6233,-122.3,1890,5000
3579800405,20140825T000000,440000,4,2.5,2300,10880,1,0,0,4,7,1190,1110,1961,0,98028,47.7341,-122.242,1960,10400
6431500122,20150428T000000,520000,3,1.5,1580,8841,1.5,0,0,5,7,1180,400,1923,0,98103,47.6931,-122.352,1580,7512
5029451230,20140617T000000,198000,3,1.5,1430,7347,1,0,0,3,7,820,610,1980,0,98023,47.2927,-122.369,1430,8723
1189000025,20140905T000000,659000,3,1.5,1540,5040,2,0,0,3,8,1540,0,1907,0,98122,47.6138,-122.299,1590,3600
7853361120,20140729T000000,530000,3,2.5,1970,6295,2,0,0,3,7,1970,0,2011,0,98065,47.5158,-121.874,2710,6009
869700320,20140806T000000,300000,3,2.5,1260,3855,2,0,0,3,8,1260,0,1999,0,98059,47.4908,-122.154,1310,3344
5147600105,20140721T000000,178500,2,1,740,6460,1,0,0,3,6,740,0,1953,0,98146,47.5077,-122.344,1170,6975
7129302615,20150304T000000,292000,3,1.75,1090,4500,1.5,0,0,5,8,1090,0,1929,0,98118,47.5157,-122.256,1640,5225
8902500118,20140812T000000,326000,3,2.5,1782,1577,3,0,0,3,7,1782,0,2000,0,98125,47.7114,-122.301,1550,1744
7011200515,20141112T000000,870000,4,1.75,1920,3600,2,0,0,4,8,1920,0,1907,0,98119,47.6382,-122.368,1920,3600
8121100265,20140521T000000,635000,4,2.25,2750,6180,1,0,0,4,8,1500,1250,1948,0,98118,47.5691,-122.284,1740,6180
5100403952,20150225T000000,440000,2,1,1090,4128,1,0,0,3,7,1090,0,1948,0,98115,47.696,-122.314,1090,5413
7686205370,20141124T000000,260000,4,1.75,1830,5375,1,0,0,2,7,1060,770,1962,0,98198,47.4169,-122.316,1040,7500
8035650500,20140716T000000,325000,4,2.5,2160,6825,2,0,0,3,8,2160,0,1994,0,98031,47.4111,-122.2,2020,7035
2475900565,20150309T000000,392500,3,1,1390,10500,1.5,0,0,3,6,1390,0,1940,0,98024,47.567,-121.893,1350,9800
546000820,20141110T000000,415000,2,1,980,4108,1,0,0,3,7,980,0,1947,0,98117,47.687,-122.381,1500,4046
3275860240,20140618T000000,770000,3,2.25,2910,10204,2,0,0,3,9,2910,0,1990,0,98052,47.6897,-122.098,2700,13992
4057300170,20140602T000000,305000,2,1.5,1140,2980,2,0,0,3,7,1140,0,1988,0,98029,47.5707,-122.018,1150,2981
5428000070,20150511T000000,770000,5,3.5,4750,8234,2,0,2,3,10,3350,1400,2013,0,98198,47.3574,-122.318,2160,14496
4324200060,20150312T000000,249000,3,1.5,1700,8247,1,0,0,3,7,1010,690,1970,0,98031,47.4216,-122.174,1440,8400
8651520510,20140515T000000,582800,4,2.75,2550,7636,1,0,0,3,8,1440,1110,1986,0,98074,47.6471,-122.06,2290,8223
7923250090,20150310T000000,1500000,3,3,3110,9015,1,0,4,4,10,1590,1520,1980,0,98033,47.6624,-122.202,3150,11447
2323089009,20150119T000000,855000,4,3.5,4030,1024068,2,0,0,3,10,4030,0,2006,0,98045,47.4619,-121.744,1830,11700
7857004225,20150424T000000,355000,2,1.75,1620,3640,1,0,0,3,7,900,720,1929,0,98108,47.543,-122.299,1590,5538
6119200085,20140612T000000,495000,3,2,1769,9300,1,0,0,4,7,1769,0,1955,2009,98166,47.441,-122.342,1870,10226
3339900640,20140620T000000,200000,3,2.25,1230,7420,1.5,0,0,5,7,1230,0,1913,0,98002,47.3184,-122.22,1260,7556
5363200180,20140515T000000,640000,4,2,2560,7798,1,0,0,4,7,1890,670,1947,0,98115,47.6914,-122.296,1330,7798
2214800110,20140820T000000,259900,4,2.75,1560,8820,1,0,3,3,7,1060,500,1979,0,98001,47.3382,-122.257,2140,7800
2423069155,20141120T000000,460000,4,2,2090,40419,1,0,0,4,7,2090,0,1984,0,98027,47.4691,-121.993,2380,63162
1329500120,20150109T000000,300000,4,2.5,2600,8572,2,0,0,3,8,2600,0,2003,0,98001,47.3155,-122.266,2170,5288
8122600145,20140521T000000,452000,4,2,1660,6150,1,0,0,3,6,850,810,1945,0,98126,47.5371,-122.368,1110,6250
1775910270,20141020T000000,355000,3,1,1200,16000,1,0,0,3,7,1200,0,1970,0,98072,47.7452,-122.101,1960,15500
5453700020,20140825T000000,910000,3,2.25,2180,9865,1,0,0,4,8,1660,520,1966,0,98040,47.5358,-122.235,2600,10034
291310340,20140708T000000,550000,3,3.5,2490,3582,2,0,0,3,8,1720,770,2005,0,98027,47.5338,-122.067,1445,1590
4215100060,20150320T000000,365000,3,2.5,2653,4510,2,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927
3818700185,20140925T000000,400000,4,1.5,2150,11026,1,0,0,4,7,2150,0,1952,0,98028,47.7635,-122.263,1760,10283
4038200120,20140825T000000,534000,5,1.75,2120,8625,1,0,0,3,7,1200,920,1959,0,98008,47.6118,-122.131,1930,8625
6672920050,20140617T000000,400000,3,2.25,2140,11266,2,0,0,3,7,2140,0,1986,0,98019,47.7267,-121.966,2000,14174
5112800190,20150327T000000,249000,3,1.5,1180,11579,1,0,0,4,7,1180,0,1962,0,98058,47.4502,-122.089,1780,22486
1311600020,20140821T000000,285000,4,2.5,2360,7350,1,0,0,4,7,1440,920,1965,0,98001,47.3417,-122.277,1450,7305
3205400140,20140630T000000,385000,3,1.75,1300,7030,1,0,0,3,7,1300,0,1968,0,98034,47.721,-122.179,1450,7650
3876590090,20140909T000000,374500,4,2.5,3135,5811,2,0,0,3,9,3135,0,2005,0,98092,47.3263,-122.18,3008,5799
2190601049,20150429T000000,212000,3,1.5,1010,10000,1,0,0,4,7,1010,0,1973,0,98003,47.2881,-122.294,2420,34637
2722059275,20150512T000000,536000,3,2.75,2290,34548,2,0,3,4,7,2290,0,1984,0,98042,47.3691,-122.163,399,275299
7632400400,20150320T000000,1050000,3,3.5,3190,29982,1,0,3,4,8,2630,560,1941,0,98166,47.458,-122.368,2600,19878
1523069095,20150323T000000,240000,2,1,1320,24319,1,0,0,3,7,1320,0,1966,0,98027,47.4741,-122.015,1430,98445
4123400340,20141203T000000,525000,4,2.25,1580,7307,1,0,0,3,8,1160,420,1973,0,98027,47.569,-122.086,2020,7458
4099100210,20140813T000000,545000,3,2.5,1900,3366,2,0,0,3,9,1900,0,1996,0,98033,47.6679,-122.184,2500,3954
3521049048,20140811T000000,515000,3,2.5,3430,48993,2,0,0,3,9,3430,0,2001,0,98001,47.2609,-122.27,2460,36256
4140100200,20140808T000000,499000,3,2.25,3010,9600,2,0,0,3,8,2410,600,1978,0,98028,47.7671,-122.263,2620,9660
6137610620,20140808T000000,500000,4,2.5,2590,9354,2,0,0,4,9,2590,0,1993,0,98011,47.7703,-122.193,2730,9264
7147800015,20150401T000000,245500,2,1.5,1430,9782,1,0,0,3,7,1430,0,1955,0,98188,47.441,-122.282,1430,9828
6646200420,20150102T000000,633000,4,2.5,2020,8044,2,0,0,3,8,2020,0,1990,0,98074,47.6247,-122.043,2320,7328
1721059230,20150304T000000,265953,3,1.75,1470,13068,1,0,0,4,7,1470,0,1975,0,98092,47.3096,-122.197,2090,16988
8691430330,20140831T000000,890000,5,3.25,4100,7578,2,0,2,3,10,4100,0,2011,0,98075,47.5955,-121.974,3710,8156
5249804510,20140716T000000,655000,3,2,1410,4800,1.5,0,0,4,8,1410,0,1927,0,98118,47.5597,-122.267,1820,7200
7844200425,20150414T000000,525000,4,2,2680,14157,1,0,0,3,8,1460,1220,1966,0,98188,47.4286,-122.292,2100,9199
8078460320,20141118T000000,598850,4,2.5,2350,7245,2,0,0,3,8,2350,0,1993,0,98074,47.6318,-122.023,2350,9419
5315100784,20150424T000000,1199500,4,2.5,3240,13044,2,0,0,4,9,3240,0,1984,0,98040,47.5825,-122.242,2920,13044
3277801431,20140827T000000,268500,3,2.25,1140,977,2,0,0,3,7,850,290,2008,0,98126,47.5439,-122.375,1140,976
7979900006,20140625T000000,450000,3,1.5,2330,11740,1,0,0,3,8,1330,1000,1954,0,98155,47.7481,-122.292,2630,11740
9474700020,20140503T000000,310000,3,1,1010,9945,1,0,0,4,6,1010,0,1973,0,98065,47.5324,-121.763,1390,12710
4058800135,20150405T000000,419000,5,3,2190,9652,2,0,0,3,7,2190,0,1999,0,98178,47.5049,-122.239,1440,6710
1402950100,20141121T000000,305000,4,2.5,2430,5959,2,0,0,3,8,2430,0,2002,0,98092,47.3348,-122.19,2100,5414
1137300900,20140605T000000,749950,4,2.75,3110,35235,2,0,0,4,9,3110,0,1983,0,98072,47.7355,-122.095,2790,35445
4325700085,20150325T000000,417000,3,1,1310,8514,1,0,0,4,7,1310,0,1953,0,98133,47.7502,-122.353,1310,8514
3622059088,20140513T000000,450000,3,2.25,2450,42180,1,0,0,4,7,2450,0,1978,2000,98042,47.3549,-122.111,1440,42180
3213200180,20150505T000000,700180,2,1.75,1530,4387,1,0,0,3,8,1020,510,1952,0,98115,47.6726,-122.264,1870,5029
6021502250,20140825T000000,597000,4,2,2120,4000,1.5,0,0,4,7,1720,400,1927,0,98117,47.688,-122.383,1760,4000
2558610070,20150217T000000,400000,4,2.25,1970,8941,2,0,0,3,7,1970,0,1973,0,98034,47.7223,-122.172,1880,7793
2547200240,20140622T000000,687000,4,2.5,2370,10083,2,0,0,5,8,2370,0,1966,0,98033,47.6715,-122.166,2370,10133
1862400215,20150120T000000,775000,3,2.5,2480,5007,2,0,0,3,8,1960,520,2014,0,98117,47.6974,-122.369,1650,7806
8899210320,20140820T000000,360000,3,2.25,2200,8000,2,0,0,3,8,2200,0,1981,0,98055,47.4522,-122.208,2170,8000
8680500090,20150316T000000,606000,3,2.5,2200,6005,2,0,0,3,9,2200,0,1997,0,98072,47.7408,-122.169,2320,6098
3528000290,20140609T000000,743700,4,2.5,2610,33206,2,0,0,3,10,2610,0,1988,0,98053,47.6662,-122.057,2870,28295
339600110,20140923T000000,395000,3,2.5,1610,3755,2,0,0,3,7,1610,0,1987,0,98052,47.6825,-122.097,1300,3823
4136980090,20150407T000000,537000,4,4.25,4883,26040,2,0,3,3,10,3859,1024,2006,0,98092,47.263,-122.216,3736,9870
3123039063,20140908T000000,303000,2,1,1100,27007,1,0,0,4,6,1100,0,1943,0,98070,47.4471,-122.473,1746,91476
8150600250,20141217T000000,649000,4,2.5,2730,4847,2,0,0,3,9,2730,0,2008,0,98126,47.549,-122.374,1250,4840
3179102305,20140717T000000,580000,3,1.75,2100,6874,1,0,0,3,7,1300,800,1943,0,98115,47.6724,-122.279,2220,5912
1246700103,20150423T000000,725000,4,2.5,2700,25870,2,0,0,4,8,2700,0,1992,0,98033,47.6934,-122.161,1540,20720
2596400050,20140730T000000,375000,3,1,1960,7955,1,0,0,4,7,1260,700,1963,0,98177,47.7641,-122.364,1850,8219
3019300050,20140731T000000,445000,3,1.75,1120,4000,1,0,0,4,7,870,250,1916,0,98107,47.6684,-122.368,1470,4000
6402700110,20140910T000000,585000,4,2,2400,12753,1,0,0,4,7,2400,0,1962,0,98033,47.6947,-122.177,1830,12060
8677900120,20141121T000000,530000,3,2.75,2100,20150,1,0,0,4,7,2100,0,1955,0,98034,47.7206,-122.248,2100,15500
4443800765,20140610T000000,700000,3,2,2080,3880,1,0,0,5,7,1160,920,1954,0,98117,47.686,-122.391,1330,3880
2301400470,20140908T000000,635000,3,1.75,1530,5000,1,0,2,3,7,1020,510,1948,0,98117,47.6806,-122.36,1530,5000
5589300205,20140805T000000,274000,5,1,1680,9383,1,0,0,3,7,1400,280,1929,0,98155,47.7523,-122.311,1680,9458
4045500710,20141218T000000,405000,2,0.75,1160,15029,1,0,0,4,6,870,290,1937,0,98014,47.6929,-121.87,1870,25346
3874000240,20141202T000000,210000,3,2,1440,10111,1,0,0,3,7,1440,0,1963,0,98001,47.345,-122.283,1580,10200
7787400030,20140609T000000,1635000,5,3.5,4220,26784,1,0,0,3,10,2110,2110,1958,2006,98004,47.6003,-122.206,3450,33945
7853350090,20140604T000000,648000,4,2.5,3290,6203,2,0,0,3,9,3290,0,2008,0,98065,47.5441,-121.86,2990,6835
2301400655,20141125T000000,775000,4,1.75,2090,5050,1,0,0,4,7,1090,1000,1916,0,98117,47.6802,-122.358,1760,5000
1219000473,20150323T000000,371000,3,1.75,1570,15330,1,0,0,3,7,1080,490,1956,0,98166,47.4608,-122.34,1250,13330
7237550130,20140520T000000,1300000,4,3.5,4380,74052,1,0,0,3,11,4380,0,2001,0,98053,47.6587,-122.009,5170,62291
5014000225,20141222T000000,337500,2,1,1300,6731,1,0,0,3,7,1300,0,1950,0,98116,47.5697,-122.395,1240,6731
1786810040,20140909T000000,698000,3,2.75,2640,11957,1.5,0,0,3,9,2260,380,1978,0,98052,47.6491,-122.12,2640,12641
259801030,20150309T000000,526000,4,2,1610,8000,1,0,0,3,7,1190,420,1966,0,98008,47.6301,-122.118,1560,7896
7299601460,20140623T000000,329900,3,2.5,2242,4995,2,0,0,3,8,2242,0,2011,0,98092,47.2595,-122.202,1798,4942
4330600301,20140718T000000,218450,2,1,840,7425,1,0,0,4,6,840,0,1952,0,98166,47.4749,-122.339,1300,11674
7781600100,20140905T000000,1338750,3,2.75,2730,38869,1.5,1,4,3,9,1940,790,1963,2001,98146,47.4857,-122.361,2630,28188
100600550,20140804T000000,226500,3,1.5,1300,7370,1,0,0,4,7,900,400,1976,0,98023,47.3025,-122.37,1430,7500
492000475,20141211T000000,245000,4,1.5,2010,7561,1.5,0,0,4,7,1890,120,1921,0,98002,47.311,-122.227,1420,6564
4197400043,20150219T000000,330000,3,1.5,1690,10250,1,0,0,4,7,1690,0,1955,0,98166,47.4531,-122.344,1990,11084
1788900230,20140722T000000,86500,3,1,840,9480,1,0,0,3,6,840,0,1960,0,98023,47.3277,-122.341,840,9420
1442700250,20140716T000000,480000,4,2.5,3620,16000,2,0,0,3,9,3620,0,1976,0,98038,47.3711,-122.06,2590,16000
9268850140,20141117T000000,288790,4,2,1390,745,3,0,0,3,7,1390,0,2008,0,98027,47.5401,-122.026,1390,942
7304300430,20141201T000000,364000,4,1,1020,11383,1.5,0,0,5,6,1020,0,1947,0,98155,47.7429,-122.321,1290,11213
4174600185,20140622T000000,480000,2,2.25,1490,6770,1.5,0,0,3,8,1490,0,1926,0,98108,47.5577,-122.297,1820,7875
6163900628,20140516T000000,379950,3,3.25,1860,1787,3,0,0,3,8,1860,0,2007,0,98155,47.7563,-122.316,1830,1787
424069233,20140531T000000,660000,3,2.25,2675,40910,2,0,0,3,8,2675,0,1984,0,98075,47.5916,-122.055,2300,39438
2423020010,20150316T000000,525000,3,1.75,1330,8136,1,0,0,4,7,1330,0,1977,0,98033,47.7001,-122.173,1330,8136
3856904580,20141125T000000,790000,3,1.75,2050,4080,2,0,0,3,8,2050,0,1991,0,98105,47.6698,-122.325,1890,4080
3276940100,20140522T000000,1000000,4,3,4260,18687,2,0,0,3,11,4260,0,1996,0,98075,47.5874,-121.982,3490,16772
272000320,20141105T000000,398000,3,1.5,1310,2996,2,0,0,3,7,1310,0,1998,0,98144,47.5879,-122.299,1310,2997
2710600070,20150204T000000,439000,2,1,1050,5671,1,0,0,3,7,850,200,1949,0,98115,47.6767,-122.286,1850,5243
6641040100,20140515T000000,1146800,4,3.5,4210,10308,2,0,0,3,10,4210,0,2006,0,98008,47.5905,-122.117,3860,10200
9274200990,20140619T000000,703000,3,2,1360,5980,1.5,0,0,3,8,1360,0,1945,2008,98116,47.5852,-122.388,1520,4440
7559600430,20141111T000000,640000,5,2.5,3220,4759,2,0,0,3,8,3220,0,2003,0,98075,47.5957,-122.032,2550,4759
4330600350,20150115T000000,315000,3,2.25,2200,8750,1,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,1460,10139
2158900095,20141027T000000,605000,2,1,1550,3200,1.5,0,0,3,8,1550,0,1927,0,98112,47.6368,-122.306,1800,3937
2175100205,20150323T000000,1298890,5,2.25,2690,10800,1,0,3,4,8,2020,670,1956,0,98040,47.5821,-122.247,3380,9134
1972201963,20140616T000000,523950,3,2.25,1420,1282,3,0,0,3,8,1420,0,2006,0,98103,47.6533,-122.346,1530,1280
9215400075,20150422T000000,406000,3,1,960,5264,1,0,0,3,7,960,0,1953,0,98115,47.6805,-122.301,1140,5150
7640400250,20140619T000000,506000,2,1,1570,8210,1,0,0,4,8,1150,420,1952,0,98177,47.7221,-122.371,1680,8196
3905081530,20141007T000000,571500,4,2.75,2180,5799,2,0,0,4,8,2180,0,1993,0,98029,47.5702,-121.995,2060,6061
9510970010,20150429T000000,593567,3,2.5,1770,3205,2,0,0,3,9,1770,0,2005,0,98052,47.6658,-122.084,2120,4134
8031700186,20140726T000000,710000,4,1.75,2700,7625,1,0,0,4,8,1450,1250,1937,0,98115,47.6838,-122.323,1760,3300
8691330500,20141216T000000,780000,4,2.5,3090,12511,2,0,0,4,10,3090,0,1998,0,98075,47.5932,-121.983,3100,10882
9835800320,20140828T000000,300000,4,1.75,2080,8750,1,0,0,4,8,1330,750,1967,0,98032,47.3749,-122.291,1790,8750
8081020330,20140729T000000,1320000,4,3.25,3470,11843,1,0,3,3,11,2270,1200,1989,0,98006,47.5513,-122.135,3910,13247
2028701075,20140716T000000,626000,3,1,1040,4240,1,0,0,4,7,860,180,1924,0,98117,47.6768,-122.367,1170,4240
2824069180,20140806T000000,385000,4,1.75,1800,10890,1.5,0,0,4,6,1800,0,1912,0,98027,47.5312,-122.04,1530,9818
7574910490,20141114T000000,864500,4,2.5,3520,35991,2,0,0,4,10,3520,0,1992,0,98077,47.7437,-122.035,3210,35991
1105000432,20140822T000000,224000,3,1.5,1440,8370,1,0,0,3,7,1440,0,1977,0,98118,47.5418,-122.275,1440,8370
4038700190,20140930T000000,527000,4,2.25,2380,5250,1,0,0,4,7,1410,970,1961,0,98008,47.6164,-122.115,2150,8560
2485000100,20140529T000000,685000,3,1.75,1940,7313,1,0,1,4,8,1440,500,1960,0,98136,47.5239,-122.387,2160,7200
2473510260,20140623T000000,460000,5,2.5,3390,9760,1,0,0,5,8,1750,1640,1978,0,98058,47.4462,-122.137,2360,9600
1284000010,20140805T000000,330000,4,1.75,1550,50094,1,0,3,4,6,1550,0,1967,0,98022,47.2194,-122.059,1720,50094
643300040,20150313T000000,719521,4,1.75,1920,9500,1,0,0,4,7,1470,450,1966,0,98006,47.5683,-122.177,1820,10091
1231001110,20140722T000000,380000,3,1,920,3532,1,0,0,3,6,920,0,1910,0,98118,47.5539,-122.268,1250,4000
2140900100,20150203T000000,289000,4,2.5,1961,3207,2,0,0,3,7,1961,0,2006,0,98042,47.3507,-122.16,1961,3401
1402650110,20140518T000000,415000,3,2.5,2480,8342,2,0,0,3,8,2480,0,1986,0,98058,47.4381,-122.134,2300,8303
1118500010,20150327T000000,875000,5,3.25,4230,21455,2,0,0,3,10,2720,1510,1990,0,98074,47.6375,-122.015,3280,22393
7740100015,20150206T000000,440000,3,1.75,2840,16851,1,0,3,3,8,1600,1240,1950,0,98155,47.7458,-122.287,2650,11063
461002890,20140619T000000,499000,3,1.75,1840,5000,1,0,0,4,7,920,920,1910,0,98117,47.6808,-122.376,1220,5000
3216900070,20140617T000000,382500,4,2.5,2210,7079,2,0,0,3,8,2210,0,1993,0,98031,47.4206,-122.183,1970,7000
1545807280,20140628T000000,314500,3,1.75,1700,17355,1,0,0,3,7,1200,500,1978,0,98038,47.3637,-122.057,1900,9528
3876540780,20140619T000000,221000,3,2.25,1640,7350,1,0,0,3,7,1140,500,1984,0,98003,47.2625,-122.3,1480,8041
8562740440,20140909T000000,760000,4,2.5,2990,5280,2,0,0,3,9,2210,780,2003,0,98027,47.5353,-122.066,2990,6299
3876300310,20141022T000000,439000,4,2.25,2060,10070,2,0,0,3,7,2060,0,1975,0,98034,47.7258,-122.177,2060,8155
2825059256,20140926T000000,680000,4,2.5,3030,13068,2,0,0,3,9,3030,0,1978,0,98005,47.6313,-122.172,2940,11999
3885805035,20150508T000000,687500,2,1,1040,7200,1,0,0,4,6,1040,0,1955,0,98033,47.6823,-122.203,1640,7200
7548301050,20150402T000000,390000,2,1.5,1340,1402,2,0,0,3,8,1120,220,2008,0,98144,47.588,-122.304,1340,1213
1237500120,20140520T000000,300000,3,1,1090,9900,1,0,0,4,7,1090,0,1955,0,98052,47.6755,-122.16,1720,10419
263000018,20140521T000000,360000,3,2.5,1530,1131,3,0,0,3,8,1530,0,2009,0,98103,47.6993,-122.346,1530,1509
3558900450,20140711T000000,530000,4,2.25,2130,8640,1,0,0,3,7,1430,700,1969,0,98034,47.7087,-122.198,2120,8826
3052700419,20140616T000000,468500,3,2.5,1350,1186,2,0,0,3,8,1120,230,2007,0,98117,47.6786,-122.375,1500,1605
9510970300,20140923T000000,775000,4,2.5,3310,5101,2,0,0,3,9,3310,0,2005,0,98052,47.6649,-122.08,3010,5176
6821102170,20140507T000000,794154,4,2,2210,8556,1,0,1,4,8,1210,1000,1954,0,98199,47.6498,-122.396,2190,7975
8562750660,20140807T000000,598500,4,2.5,2520,3980,2,0,0,3,8,2520,0,2005,0,98027,47.5401,-122.07,2610,3980
8081030090,20140815T000000,1288000,4,3.5,3700,13175,2,0,0,4,11,3700,0,1989,0,98006,47.5471,-122.133,3880,15508
1148000190,20140522T000000,249950,2,1,940,8532,1,0,0,4,7,940,0,1959,0,98166,47.4814,-122.343,1050,8100
925069100,20150327T000000,820000,3,2.5,3030,46538,2,0,0,3,10,3030,0,1997,0,98053,47.664,-122.041,3370,51450
3814900660,20140721T000000,471835,4,2.5,3281,5354,2,0,0,3,9,3281,0,2014,0,98092,47.3273,-122.163,2598,4815
7224000980,20140610T000000,100000,4,1,1120,2685,1,0,0,3,5,860,260,1939,0,98055,47.4904,-122.203,1120,4838
2771604370,20140926T000000,460000,3,1.75,1300,4000,1,0,0,3,7,900,400,1953,0,98199,47.6368,-122.388,1750,4000
7015200790,20140624T000000,683500,3,1.5,1820,5756,1.5,0,0,3,7,1640,180,1946,0,98119,47.6479,-122.367,1760,6169
5332200550,20150325T000000,505000,3,1,1380,4000,1.5,0,0,3,7,1380,0,1910,0,98112,47.6261,-122.296,1690,4000
2428100070,20140918T000000,914154,3,3.5,2940,6431,2,0,0,3,10,2940,0,2014,0,98075,47.5818,-122.047,2760,6695
3066400140,20140620T000000,632500,4,2.5,2090,10306,2,0,0,3,10,2090,0,1986,0,98074,47.6304,-122.051,2660,11481
1568100386,20140630T000000,370000,3,1,1320,7341,1,0,0,3,7,1320,0,1982,0,98155,47.7367,-122.295,1160,7573
1254200045,20150422T000000,635000,5,2.75,2620,5500,1.5,0,0,3,7,1710,910,1911,0,98117,47.6806,-122.388,1790,5500
2801910100,20141001T000000,754842,3,2.5,2930,5641,2,0,0,3,8,2930,0,2013,0,98052,47.71,-122.113,3300,5641
1337800805,20140703T000000,1755000,3,2,2360,4800,2,0,0,3,9,2360,0,1909,2014,98112,47.6317,-122.312,2260,4800
3425069117,20140828T000000,1275000,6,5.25,6160,27490,2,0,0,3,11,4040,2120,2007,0,98074,47.6094,-122.023,4225,9100
3629800100,20141028T000000,520000,3,2.5,2160,4297,2,0,0,3,9,2160,0,1999,0,98029,47.5476,-122.012,2160,3968
